策略,日期,计划购电量_kWh,调整后购电量_kWh,上调量_kWh,下调量_kWh,紧急购电量_kWh,剩余电量_kWh,计划购电费_元,调整成本_元,紧急购电费_元,总成本_元
问题3_固定价_八时点代理,2025-01-12,94792.13248916322,96806.56593655725,3193.3272832193493,1178.8938358253267,1604.4506478936503,2890.8997237904687,60376.706260071405,3661.3867302449494,5065.045452351748,69103.1384426681
问题3_固定价_八时点代理,2025-01-13,95005.94070795609,94265.7977598262,556.3964358887529,1296.5393840186625,1483.8046653070217,2847.5617353855428,60747.43650881662,86.15242011113864,5423.323024141999,66256.91195306976
问题3_固定价_八时点代理,2025-01-14,93420.11871666666,93537.68120321353,697.517588618958,579.9551020720874,1832.7994262191885,1372.6316729441512,59592.48866865583,490.55306803474355,6400.381515164925,66483.42325185549
问题3_固定价_八时点代理,2025-01-15,90220.10732016666,95198.75011085886,4978.642790692197,0.0,1328.354773199221,1678.5970401690197,57144.33207707132,5596.916118709716,5289.885218533145,68031.13341431417
问题3_固定价_八时点代理,2025-01-16,89879.84241666667,93070.737861343,3227.666093201251,36.77064852490946,1930.9310786787655,1318.4682433615255,56916.85016525417,3722.066473402162,7397.186334219563,68036.10297287589
问题3_固定价_八时点代理,2025-01-17,92566.32252489711,56965.73934700974,0.0,35600.583177887376,3565.3732951721095,14326.965691573669,58814.49105663286,-13390.99311219392,18835.29566034937,64258.79360478831
问题3_固定价_八时点代理,2025-01-18,95612.43856515775,57341.68415068895,0.0,38270.75441446879,3613.3613920058756,14218.257995341051,60930.575031582615,-14373.02098633811,17965.635280019033,64523.18932526354
问题3_固定价_八时点代理,2025-01-19,88877.29597150206,93291.8433842397,4439.389924291006,24.84251155335039,1639.575859339482,1414.4870583785391,56151.82449656287,4788.493394433829,6341.979044894285,67282.29693589098
问题3_固定价_八时点代理,2025-01-20,89391.6586903292,91619.94542339389,2453.366230536799,225.07949747211944,2065.6521935780497,877.8003592939309,56679.94690829592,2608.5777415925245,7471.546809241571,66760.07145913002
问题3_固定价_八时点代理,2025-01-21,89819.00520082303,88167.14126286644,213.78461304367409,1865.648551000271,1795.5853847189114,1872.5329073538937,56754.9451151387,-386.1687895477642,6660.219576817536,63028.99590240847
问题3_固定价_八时点代理,2025-01-22,94889.88652448558,93885.53060121018,417.6998250958568,1422.055748371269,1724.113394186948,2002.0596117443702,60373.75801893466,56.746094262284686,6716.918739892114,67147.42285308907
问题3_固定价_八时点代理,2025-01-23,91904.93683333333,93755.21645204308,2246.088811989152,395.8091932793943,1918.302407421291,1355.4571456725173,58168.78897273083,2785.896088988617,6341.939433180969,67296.62449490042
问题3_固定价_八时点代理,2025-01-24,42830.58999804527,43919.10237606304,1708.7448996710423,620.232521653265,1782.4539874464895,1857.6389686963475,22333.752435131377,976.7123737513571,7094.853696091243,30405.318504973977
问题3_固定价_八时点代理,2025-01-25,42200.80461388888,44002.50041623289,2198.86111714773,397.1653148037254,1099.356834601099,2683.2002741835877,21981.191412781664,1386.1356693417622,4765.155891674497,28132.482973797923
问题3_固定价_八时点代理,2025-01-26,98024.41295980795,93332.13191861886,33.11514041645273,4725.396181605534,1386.1169611890348,2304.0725894793377,62386.89769625125,-1549.5652373559321,4722.380924001192,65559.71338289652
问题3_固定价_八时点代理,2025-01-27,87346.98437541151,88574.46023815531,1649.189902818411,421.71404007461535,1768.2268133896737,1668.4527307660562,54938.19594660616,1750.0478410261333,6616.114402050946,63304.35818968323
问题3_固定价_八时点代理,2025-01-28,93251.96245823044,91950.07083484768,427.435726881513,1729.3273502642721,1458.9657700330588,1725.0997979034403,58619.68790382675,14.940283942272087,5707.972092117983,64342.600279887
问题3_固定价_八时点代理,2025-01-29,86196.74904643347,86889.23487606841,1558.5016725230723,866.0158428881253,1446.9251873377361,2480.9236916815094,53577.593965400476,1556.5825739446818,5750.48382056794,60884.6603599131
问题3_固定价_八时点代理,2025-01-30,86757.00848405348,89391.51077214876,2831.3147321158426,196.81244402057916,1137.338750960328,2253.989576514647,54575.917634368074,3005.053112576456,4965.639366080231,62546.610113024755
问题3_固定价_八时点代理,2025-01-31,41842.900572839506,43599.228901668466,2083.6864947094587,327.35816588049937,1452.7688675301215,2355.3239225668285,21521.384394518118,1476.4242002159363,5650.698676207112,28648.507270941165
问题3_固定价_八时点代理,2025-02-01,43391.58145768176,40347.274328908585,0.0,3044.3071287731714,1366.8322534877975,3637.5990486788305,22844.71477526713,-1082.348610790465,5732.977261269058,27495.343425745723
问题3_固定价_八时点代理,2025-02-02,89506.9854574417,83961.02389396839,0.0,5545.961563473305,1136.2245091463726,2331.935977953308,56239.039665895885,-1977.4977950371165,4809.409920744546,59070.951791603315
问题3_固定价_八时点代理,2025-02-03,91918.772925,85093.80589935694,0.0,6824.967025643059,1738.6541412031977,2151.0366086628956,57782.93958551333,-2417.244407480591,6899.382830095991,62265.07800812873
问题3_固定价_八时点代理,2025-02-04,94212.77949554184,87451.86096245419,0.0,6760.91853308765,1345.7315028181615,2936.5743877351583,59811.07020338677,-2572.052327611957,5430.487195960006,62669.50507173482
问题3_固定价_八时点代理,2025-02-05,89289.64594814813,86963.10539624997,257.59052680099,2584.1310786991558,927.7846802259953,2579.9419113645286,56250.10578681694,-869.1499424501011,4291.408432413542,59672.364276780376
问题3_固定价_八时点代理,2025-02-06,95229.89956707817,85937.34615946778,0.0,9292.553407610394,1251.2163727890688,2422.4875189596514,60396.73363337031,-3415.0172283592997,5191.266597827399,62172.98300283841
问题3_固定价_八时点代理,2025-02-07,44774.64676618655,40034.09806428181,0.0,4740.548701904745,880.6662643884806,5404.76782083205,23251.0403964393,-1466.6948479561074,4302.092973623107,26086.4385221063
问题3_固定价_八时点代理,2025-02-08,38559.95565648148,36956.03512415339,129.1458283939553,1733.066360722039,1284.3453291288063,3077.763144587254,19837.070785684627,-195.9456063021537,5506.5296907541215,25147.654870136594
问题3_固定价_八时点代理,2025-02-09,90381.00501851851,86273.81745251693,0.0,4107.187566001574,1026.7228721984295,3243.685519609435,56951.585860993604,-1689.882897293585,4897.406383388868,60159.10934708889
问题3_固定价_八时点代理,2025-02-10,86012.99313333332,79465.16029024404,0.0,6547.832843089287,1404.7275849632533,2070.343594926748,53715.30799574666,-2407.6836142465218,5696.03148285538,57003.65586435552
问题3_固定价_八时点代理,2025-02-11,87018.03861862139,80011.40734480637,0.0,7006.63127381502,1503.3312196230577,1887.0132950536229,54680.217171344346,-2793.036075644973,6897.838233802871,58785.01932950224
问题3_固定价_八时点代理,2025-02-12,87234.74164166665,79801.5179586833,0.0,7433.223682983364,1625.4558862674792,1747.5100384507707,54712.57828390277,-2759.6701307056824,7166.7795615688565,59119.68771476595
问题3_固定价_八时点代理,2025-02-13,82398.34417499999,76541.07768754309,0.0,5857.266487456912,1393.9853304259127,2303.704664938211,50927.241121126106,-2121.6068661134236,6558.5035491714525,55364.13780418414
问题3_固定价_八时点代理,2025-02-14,38385.207572290805,36967.94647130692,13.974373552663508,1431.2354745365526,1207.3171838239095,4931.4224749801215,19570.896350961237,-348.6710660578464,5251.699408579173,24473.92469348256
问题3_固定价_八时点代理,2025-02-15,39159.17062366255,37549.24883076843,0.0,1609.9217928941166,1215.022575794607,6079.54207214655,20290.404527314877,-476.02100795725295,5110.239605830184,24924.62312518781
问题3_固定价_八时点代理,2025-02-16,87774.861775,79725.20000922625,21.66369625083638,8071.325462024576,1658.1288740466775,1641.3211210789232,54874.825222493324,-2886.826734192822,6413.532848981938,58401.531337282446
问题3_固定价_八时点代理,2025-02-17,87693.68281666665,75780.54798565284,0.0,11913.13483101382,1585.3268230997908,2071.6098369229603,54255.263153887216,-4011.2226994783173,6961.120382165815,57205.160836574716
问题3_固定价_八时点代理,2025-02-18,78483.73675565842,77496.5581238167,0.0,987.1786318417229,1345.648628166081,2565.471923675569,48449.972135134696,-303.3938413114784,5374.919639491947,53521.497933315164
问题3_固定价_八时点代理,2025-02-19,79212.12103108333,77597.71560923908,327.33134996206195,1941.7367718063092,1744.6560851465779,1954.9982323504476,48960.43210302005,-539.8858837215842,7690.158274362025,56110.704493660494
问题3_固定价_八时点代理,2025-02-20,82564.75589999999,76407.22724079143,0.0,6157.528659208559,1392.7352419451504,2566.6830986288323,50795.90836066888,-2097.6076382737087,5910.450079331627,54608.7508017268
问题3_固定价_八时点代理,2025-02-21,36345.72871604938,35088.287573082234,0.0,1257.4411429671482,1136.1732111782846,7224.51502608898,18402.688130325925,-371.30912307933244,4948.206525045451,22979.585532292043
问题3_固定价_八时点代理,2025-02-22,36350.303081790116,35162.442437429265,0.0,1187.860644360852,1199.0189017700113,5214.653359277243,18698.645928491387,-331.04938257309584,5370.781396360114,23738.377942278403
问题3_固定价_八时点代理,2025-02-23,80937.93538472016,76286.39217506438,0.0,4651.543209655788,1741.6403135392557,2241.7956510154804,49724.93504680194,-1595.8812271674708,6846.436525475336,54975.49034510981
问题3_固定价_八时点代理,2025-02-24,77643.50720277778,74299.18369643601,0.0,3344.3235063417646,1321.8057312060375,3401.4317019782457,48112.63745534167,-1235.9756058809683,6141.847682830873,53018.50953229157
问题3_固定价_八时点代理,2025-02-25,80034.84269733333,71185.11568022073,0.0,8849.727017112598,1522.0071613322832,2815.08876216091,49150.44401222398,-3046.549967192252,6614.092293522454,52717.98633855419
问题3_固定价_八时点代理,2025-02-26,73596.24300720164,73973.43240217166,840.9965364991313,463.807141529118,1414.8326992871666,2401.0880538774,44751.193947378364,542.9699946765155,6531.265385727133,51825.42932778201
问题3_固定价_八时点代理,2025-02-27,75153.49094794238,72372.4869547868,130.27968057005614,2911.283673725638,1221.9012257204822,2475.891066292988,46091.21399772041,-752.5809825058745,5791.649420146295,51130.28243536084
问题3_固定价_八时点代理,2025-02-28,34945.089182716045,33680.56154727172,144.12274394894212,1408.650379393272,1058.102201607996,8205.523794474168,17873.64968718574,-278.63889401707445,4629.202810913902,22224.213604082568
问题3_固定价_八时点代理,2025-03-01,39173.33567647462,36056.258921564324,0.0,3117.0767549102943,1251.9368775057396,10494.850467559516,19894.84023929468,-990.6716717934037,6056.74947914979,24960.918046651066
问题3_固定价_八时点代理,2025-03-02,83380.72546258572,78549.91598097642,0.0,4830.809481609297,1348.0977941530646,3133.840185957125,51472.787243162704,-1773.1809057001938,6099.087537098822,55798.69387456133
问题3_固定价_八时点代理,2025-03-03,85815.54521666665,76845.6001782061,320.0480947915707,9289.993133252126,1868.5001361136158,2392.617571936411,53054.209476464435,-2687.1173901322522,8216.582941119645,58583.67502745183
问题3_固定价_八时点代理,2025-03-04,76413.86927290808,73815.61469355348,0.0,2598.254579354599,1981.9706358007115,2457.425876506361,46834.12309604766,-939.954066467654,8079.7243177079945,53973.893347288
问题3_固定价_八时点代理,2025-03-05,80271.65367232509,70772.59507065079,60.54558385547557,9559.604185529783,1827.2868823618464,2379.034102602697,49171.11052263508,-3218.875687708776,8064.910369424031,54017.14520435033
问题3_固定价_八时点代理,2025-03-06,75739.2459656111,71053.01101812898,0.0,4686.234947482124,1427.393898795572,2383.514821425709,46123.03360439611,-1546.4336455368095,5812.619012252712,50389.21897111201
问题3_固定价_八时点代理,2025-03-07,35299.6954164952,32935.84190684532,0.0,2363.853509649879,1602.6572174501655,10585.291370683051,18268.98032292532,-721.8737343853878,6551.972879022952,24099.079467562882
问题3_固定价_八时点代理,2025-03-08,33478.41122921811,32783.167543475225,525.8457675102131,1221.0894532530947,940.3321591118554,11693.616768606293,17024.60950709892,307.2997438451404,4147.312165221442,21479.221416165503
问题3_固定价_八时点代理,2025-03-09,78567.74005733881,68027.17962143102,0.0,10540.56043590779,1644.500450234663,2174.502181281755,47768.461192139366,-3374.4770766647084,6938.893140053309,51332.877255527965
问题3_固定价_八时点代理,2025-03-10,75606.78862088888,72792.45712608626,14.303515660569587,2828.6350104631865,1965.5206242924996,2558.7877895938,45569.99792182416,-949.5051872145175,7861.48267900759,52481.975413617234
问题3_固定价_八时点代理,2025-03-11,66653.74220017146,69446.255168063,3398.290478474024,605.7775105824808,1420.972431717949,2852.0693202657985,40499.43951821177,2620.121721762101,6432.53291854059,49552.09415851447
问题3_固定价_八时点代理,2025-03-12,76476.41774372976,67136.95185507867,3.5665981199541648,9343.032486771046,1357.3600080468893,1951.095691969663,46545.13538967789,-3003.337747644435,5626.450754365097,49168.24839639855
问题3_固定价_八时点代理,2025-03-13,76636.5388743827,72966.56562916083,216.33455781841127,3886.307803040282,1251.5035975027974,2703.281482313374,46494.43505639481,-1158.4280947120405,6101.904418401296,51437.911380084064
问题3_固定价_八时点代理,2025-03-14,32547.86612290809,31753.0377534027,105.86814191462844,900.6965114200218,963.9271313254402,13716.27048660787,16342.728400207441,-77.9740333834312,4405.084490035969,20669.838856859977
问题3_固定价_八时点代理,2025-03-15,31858.29644746228,31579.46792382047,116.24855781150467,395.0770814533108,1162.1184300585742,8845.238586933443,15918.510839809689,21.396168240445565,5390.97435882737,21330.881366877504
问题3_固定价_八时点代理,2025-03-16,72457.79773333333,68692.91447366207,0.0,3764.8832596712527,1380.959700101038,2705.1167689189488,44019.853076604435,-1299.510560457845,5530.215930995709,48250.5584471423
问题3_固定价_八时点代理,2025-03-17,68303.3716326965,62426.338468717804,718.6456806573397,6595.6788446360315,1744.7338577415796,2272.158123049292,40423.00626910612,-828.9123359733717,7423.199328008785,47017.29326114153
问题3_固定价_八时点代理,2025-03-18,76874.96110823045,66722.81900006837,0.0,10152.14210816208,1128.4406373729908,2662.3394044896704,46775.66348972279,-3403.571840461986,5084.141512780711,48456.23316204151
问题3_固定价_八时点代理,2025-03-19,63352.246609465015,63867.22018317122,1298.370221404491,783.3966476982796,2229.5643770849238,2579.6735606408915,38481.44313802191,643.1873497702575,8642.570029945347,47767.20051773751
问题3_固定价_八时点代理,2025-03-20,71780.23866666666,65703.5374520059,64.42247328322972,6141.123687943988,2398.9198767959742,1797.8670993016226,43444.38612489499,-1854.96486160152,9377.552088525114,50966.97335181858
问题3_固定价_八时点代理,2025-03-21,30791.825825,30266.730981159035,73.72288770656735,598.8177315475336,1147.7682544062013,16406.35202734223,15485.850881905,-148.19996766577603,5698.288963125146,21035.93987736437
问题3_固定价_八时点代理,2025-03-22,31376.198066666664,29979.46370660812,0.0,1396.7343600585448,1457.0978165452452,12604.284618568414,15963.1204057325,-490.6278097111038,5416.80664012882,20889.299236150215
问题3_固定价_八时点代理,2025-03-23,72340.86546762689,64957.955738154036,270.34854066924515,7653.258270142097,1039.8663145084734,3288.9906045370535,43811.78760238472,-2224.495651452866,4893.914952542619,46481.20690347447
问题3_固定价_八时点代理,2025-03-24,68355.52722129629,63202.945380317986,336.27190083986335,5488.853741818163,1377.9322819832198,2439.5149735423906,40843.23160033722,-1043.8447233793058,4958.124512455019,44757.511389412924
问题3_固定价_八时点代理,2025-03-25,75649.96667006172,65139.743191715526,193.0327999345908,10703.256278280789,1481.3456185047098,1603.9399827340758,45733.98281078364,-3130.9385207901905,5939.644271899906,48542.68856189335
问题3_固定价_八时点代理,2025-03-26,65334.27009262688,60888.96447737137,430.9281854211209,4876.233800676631,1178.684568692706,2434.4543732756115,39300.14976740708,-881.1781602531978,4342.71446838035,42761.68607553423
问题3_固定价_八时点代理,2025-03-27,69145.98370051439,63143.36333840769,37.484739397989415,6040.105101504698,1764.4631912092168,2113.379625029841,41744.322454499896,-1971.5985192958533,7301.834026135894,47074.55796133993
问题3_固定价_八时点代理,2025-03-28,30705.385045336076,30128.18070953646,0.0,577.2043357996117,1018.4037762004764,17493.70327577095,15299.424957691894,-215.18564505583947,4586.155134611035,19670.39444724709
问题3_固定价_八时点代理,2025-03-29,29035.332719444443,29054.141934372805,202.65331617423993,183.84410124587936,1092.3210114221815,19495.83770285743,14338.76003267139,232.9279695141669,4961.610297849011,19533.298300034567
问题3_固定价_八时点代理,2025-03-30,67221.4133355967,58535.64292274389,0.0,8685.770412852808,2233.806495794942,1372.0147621595686,39920.53502380049,-2464.4358224299667,9349.076483462668,46805.17568483319
问题3_固定价_八时点代理,2025-03-31,58308.51482956275,61233.77671087145,3116.1655491060487,190.90366779735405,1500.8343173889832,1725.3687444864927,35012.328551300416,2329.6438212829767,6077.33647375713,43419.30884634052
问题3_固定价_八时点代理,2025-04-01,71149.55663600823,65117.74429934615,416.27956945562374,6448.091906117697,1177.0174199636178,2197.0747896646744,41927.66607282821,-1402.598758925462,4973.4086700703765,45498.47598397313
问题3_固定价_八时点代理,2025-04-02,67536.36235349794,65570.80341932875,378.8761734586028,2344.435107627802,1050.3307623322873,2348.2806734286905,40271.85921429184,-174.29348534877272,4538.487773221329,44636.053502164395
问题3_固定价_八时点代理,2025-04-03,68551.41838285323,60583.79497908535,72.43693110320419,8040.060334871074,1308.6891650097225,1970.3861710236224,41488.96126502945,-2535.0987177579887,5108.4710257798215,44062.333573051284
问题3_固定价_八时点代理,2025-04-04,28324.855577777776,27785.40672377484,115.27324283240381,654.722096835344,966.5114333666902,19344.328375049216,13944.129901377779,-85.73404749483313,4116.090712452361,17974.48656633531
问题3_固定价_八时点代理,2025-04-05,27612.404625,28900.511328661,1294.2667234351948,6.160019774195007,2084.6477500642272,15903.425970736767,13579.78313531389,1553.8521638344996,8750.606774533653,23884.242073682042
问题3_固定价_八时点代理,2025-04-06,64260.042813580236,59416.165661840256,725.4383032054122,5569.315454945398,1184.4297653892147,2120.376796803436,37581.62193731213,-618.4277753533794,4823.213606140322,41786.40776809907
问题3_固定价_八时点代理,2025-04-07,56347.081327527776,57532.03412355148,1444.0239663511156,259.07117032741417,1229.223834125579,1715.5292247273833,33242.623657159245,1516.3067466286652,5130.56124123933,39889.49164502724
问题3_固定价_八时点代理,2025-04-08,65206.35406625514,58644.97929877827,265.77850129322917,6827.153268770097,1483.0662423639324,1755.8094511722907,38886.731031623945,-1507.6788946796544,6308.175205122266,43687.22734206656
问题3_固定价_八时点代理,2025-04-09,63683.91988580247,63882.46419034577,499.84765227217326,301.303347728875,1265.5998812078649,1967.1731211493761,37718.34534756963,423.7554076237331,4905.875027471599,43047.97578266496
问题3_固定价_八时点代理,2025-04-10,61720.86173899176,59437.89031239024,193.23485497985433,2476.2062815813774,1777.7762834746495,2885.9651905773617,37149.382681420124,-749.5895745178874,7678.88200127886,44078.675108181094
问题3_固定价_八时点代理,2025-04-11,26394.512258333332,26714.823318045495,602.0443044356341,281.7332447234695,1766.814878764264,20137.94755144391,12771.416033905,722.0659561232778,6782.42012172721,20275.902111755488
问题3_固定价_八时点代理,2025-04-12,27628.818633333332,26873.09820841743,116.20590677794397,871.9263316938487,1169.8601064362801,16017.07195993936,13778.8526401875,-134.8233831336384,4117.041784461065,17761.071041514926
问题3_固定价_八时点代理,2025-04-13,58787.942114197525,58163.87562405236,793.6078453152447,1417.6743354604087,1558.3115320861705,1554.601104989544,34705.46132723583,561.6667023241152,6295.665018269937,41562.79304782988
问题3_固定价_八时点代理,2025-04-14,62141.44234711934,55438.58084809705,107.83462916136523,6810.696128183648,2452.355360342914,1519.956088734379,37127.07118663126,-2143.4273856043915,9653.621196581322,44637.264997608196
问题3_固定价_八时点代理,2025-04-15,53587.52986076817,54713.84881144757,1667.0518785511433,540.7329278717411,1312.9465309417128,2140.066564487101,31625.96071949909,1973.1514791287832,5746.309885816383,39345.42208444425
问题3_固定价_八时点代理,2025-04-16,60324.15406882716,59227.21582410571,986.5814954738989,2083.51974019535,1819.9838428618261,1531.000032330568,35031.68338850343,744.3887311285487,7216.068785962235,42992.140905594206
问题3_固定价_八时点代理,2025-04-17,53703.69840826475,56298.70988031383,2806.9040076575325,211.8925356084502,1942.6975260260365,1612.899000756988,32512.402198534888,1992.8644570080476,8790.230442052052,43295.497097594984
问题3_固定价_八时点代理,2025-04-18,26252.194124999998,26547.946137370553,512.9582086434091,217.20619627285714,1627.593928980184,18785.45117103555,12696.741311701668,380.77425890430584,7171.288637115074,20248.80420772105
问题3_固定价_八时点代理,2025-04-19,26070.329608333333,26190.923221815945,374.6697358541737,254.07612237156252,1165.083492285577,17578.953693552274,12372.132733895556,444.66883510824306,4581.372310127122,17398.17387913092
问题3_固定价_八时点代理,2025-04-20,55075.16245672153,55689.86035747251,968.3456236112654,353.64772286028426,1781.362235679208,1571.367578637242,32739.141169905095,623.6262204344083,6822.511659726242,40185.27905006574
问题3_固定价_八时点代理,2025-04-21,58236.82199098079,53799.88532896595,35.26194481951279,4472.1986068343485,1935.3007754540072,3774.6620715179597,34284.328798525334,-1167.9821851858026,7504.256742555595,40620.60335589513
问题3_固定价_八时点代理,2025-04-22,52946.76926666666,54984.019249643905,2198.704610464888,161.4546274876459,2454.323956260656,1533.2528763916569,31181.68303470417,2029.3380980590462,9859.859852948792,43070.88098571201
问题3_固定价_八时点代理,2025-04-23,50741.16998484225,55104.89930699993,4592.274296651387,228.5449744937123,1680.7518100262964,1700.755263612075,30180.340089809182,3921.260907795247,5742.5159565502745,39844.116954154706
问题3_固定价_八时点代理,2025-04-24,51799.451464951984,53836.22378669113,2210.2106452476287,173.438323508483,1809.1296620557835,5014.439302186952,30852.759569603044,1879.9517721470336,7103.8256178523,39836.536959602374
问题3_固定价_八时点代理,2025-04-25,25545.300961111112,25362.5321303758,350.29671435475717,533.0655450900682,948.0835806033067,21283.317390353917,12400.083490148058,252.74282150259148,3246.54801555963,15899.374327210278
问题3_固定价_八时点代理,2025-04-26,25425.889699999996,25394.030590120296,47.9760188197981,79.83512869950016,1394.729382410217,23682.123146605143,12262.20171998611,5.336404942529585,5938.268225443579,18205.806350372215
问题3_固定价_八时点代理,2025-04-27,50481.59320548696,53352.875450603155,3249.4898752421623,378.20763012596944,1598.5898470757732,2852.1654155726656,30200.585998574606,3438.1089427734883,6069.896251295162,39708.59119264326
问题3_固定价_八时点代理,2025-04-28,60740.15715524691,61585.42872492265,2444.9465669119763,1599.6749972362365,1120.849090876879,2346.0061677145604,35400.884672417626,1547.57976045891,4686.881380456579,41635.345813333115
问题3_固定价_八时点代理,2025-04-29,50843.294654492456,51941.6919185181,1391.952803224276,293.55553919862473,1282.8449900241733,2352.804884252189,30397.395780585895,1498.7334665473743,5643.337487186938,37539.46673432021
问题3_固定价_八时点代理,2025-04-30,49022.380472839504,50039.557937715406,1017.1774648759024,0.0,2877.539115541391,1391.1708853794935,29740.951018828146,961.7947878989997,10941.07220476485,41643.818011491996
问题3_固定价_八时点代理,2025-05-01,51179.03771210562,55428.281012348234,4469.294439205547,220.05113896293187,3318.153338503255,4172.92537897013,30919.342281279278,4622.345568090663,14159.435059513511,49701.12290888345
问题3_固定价_八时点代理,2025-05-02,26494.204613888887,28075.493036924563,1739.788546713109,158.5001236774342,2051.862698773977,12809.743427532987,13037.948852634721,1890.1429262503682,9318.177152821074,24246.268931706163
问题3_固定价_八时点代理,2025-05-03,25772.877783333333,27348.496132341694,1938.0448943214615,362.4265453131004,2193.7546155899136,17693.283344620875,12309.810351855833,2115.9682419963256,10576.213010582997,25001.991604435156
问题3_固定价_八时点代理,2025-05-04,54827.567836042515,54723.24450509501,1770.8503392066318,1875.1736701541367,3996.3180873185033,3675.0833038572096,32347.229398442112,1765.6441335085983,15523.435965750341,49636.309497701055
问题3_固定价_八时点代理,2025-05-05,56251.9906,57294.69332553383,1410.3681178450781,367.6653923112452,2874.3701366151304,1223.954546427974,33644.32500366333,1661.1854153203299,12496.853531786,47802.363950769664
问题3_固定价_八时点代理,2025-05-06,49215.35638292181,53985.816241144894,4796.237478545311,25.777620322224152,3522.2490045011145,1176.0846792848351,29452.269888517963,5347.732710612104,14632.96464925316,49432.967248383226
问题3_固定价_八时点代理,2025-05-07,52081.97238549382,57549.54753408553,5544.75600198763,77.18085339592471,2715.6086140422844,1540.6981205436398,31449.028260529813,5272.17060750017,12288.906538842904,49010.105406872884
问题3_固定价_八时点代理,2025-05-08,57374.24058477366,58320.1634890141,2287.646648479374,1341.7237442389298,2785.307100080022,1773.7868163580654,33134.36311323651,2480.1493367000608,13108.221710686827,48722.7341606234
问题3_固定价_八时点代理,2025-05-09,24924.319598666665,27552.984645579138,2628.6650469124706,0.0,2100.559721978552,18114.158517557687,11733.1726423041,3024.281608759605,9754.215511406499,24511.669762470203
问题3_固定价_八时点代理,2025-05-10,25112.43878888889,26772.142206013847,1759.6115529578835,99.90813583292294,2623.7554311048975,14272.274466571529,11836.094360803332,2080.8152504859904,11753.819400974064,25670.729012263386
问题3_固定价_八时点代理,2025-05-11,55051.10714135803,56557.40732230889,2690.1952229154476,1183.8950419645835,3321.1308584309722,915.5076376480871,31816.902465795836,3041.6579879054493,15337.123888041573,50195.68434174285
问题3_固定价_八时点代理,2025-05-12,47335.51419691358,54743.59667560536,7408.082478691781,0.0,2328.2240860805287,1932.4881410443481,28253.923260822503,7186.483291212606,10288.25290413828,45728.65945617339
问题3_固定价_八时点代理,2025-05-13,57305.230128292176,56042.96285062701,2960.821426308764,4223.08870397393,2453.100941429979,1908.1864061937565,32774.53976179997,2893.362507946294,11304.93997579461,46972.84224554087
问题3_固定价_八时点代理,2025-05-14,54617.21896025377,55256.37065177881,2143.8370197023673,1504.6853281773301,2606.6192372911496,1289.7340754069755,32427.39569810763,1780.2806420137558,11952.669002896782,46160.34534301817
问题3_固定价_八时点代理,2025-05-15,53227.539155555554,55721.65602607607,3326.958895395612,832.8420248751003,2212.8231846812087,1571.7748355191588,32519.34989062657,2680.231962454364,9422.968747796302,44622.550600877235
问题3_固定价_八时点代理,2025-05-16,24744.242566666668,25583.911438658135,1234.6118218005124,394.94294980904306,2445.5131977662845,22289.23455207555,11928.473535356667,1237.330024751543,10565.714541351375,23731.518101459587
问题3_固定价_八时点代理,2025-05-17,24514.664324999998,26282.727783846767,1949.00953277502,180.9460739282526,2618.2381975359535,15412.166898049389,11641.429374931668,2061.557806403521,12611.62300975801,26314.610191093197
问题3_固定价_八时点代理,2025-05-18,58238.345669650196,57288.73204658805,1405.0219795781918,2354.6356026403423,2094.5085356127533,2133.506158727991,33628.782986664315,1017.2761421098267,8999.982655437447,43646.04178421159
问题3_固定价_八时点代理,2025-05-19,51660.55031203703,53159.64558128617,1885.308897827191,386.2136285780556,1985.9505042130481,4204.34120194775,30167.111721761386,2328.3683549213424,10208.292795735339,42703.77287241807
问题3_固定价_八时点代理,2025-05-20,51249.48069303841,56461.86142145385,5226.094450927012,13.713722511572882,2639.0601777845527,1121.8025653642542,30276.752672291703,4533.614711080747,12966.996158532938,47777.36354190538
问题3_固定价_八时点代理,2025-05-21,47769.280810048,53872.3135507969,6103.03274074889,0.0,2278.5947483290006,1666.3683573832855,28893.276981318602,6078.458388937364,10758.443306406396,45730.17867666236
问题3_固定价_八时点代理,2025-05-22,51333.282303840875,53627.63914500886,2294.356841167987,0.0,2488.5593759930566,1916.2075452555182,30947.99096953106,2087.2940050831685,11094.613812698055,44129.89878731228
问题3_固定价_八时点代理,2025-05-23,24453.819558333333,26026.799629372585,1593.300521039254,20.320449999999518,1753.6550748608695,18344.948209927115,11507.053953865277,1873.1338600125343,8327.00904645013,21707.196860327942
问题3_固定价_八时点代理,2025-05-24,24707.003213333333,25520.31357938784,1236.4269720545083,423.11660600000187,1938.9017213283612,20664.713917382873,11831.026745574569,896.7463073908134,9856.21683057112,22583.989883536502
问题3_固定价_八时点代理,2025-05-25,52094.59107664609,54110.59505715668,2486.7907471772514,470.7867666666666,1823.2171622851636,4018.5436451866435,30449.3776899146,3037.2853407686775,8847.217314029585,42333.88034471286
问题3_固定价_八时点代理,2025-05-26,50037.39565133744,57975.71797234693,8019.519316779835,81.19699577035294,2361.1206321313834,2378.314862873865,29987.80147474509,7402.155079338002,10245.149935104131,47635.10648918722
问题3_固定价_八时点代理,2025-05-27,47627.578687037036,52771.66709151566,5144.0884044786235,0.0,2506.310808896143,2778.079299175203,28896.640682233792,4343.645734819931,12425.1648520944,45665.45126914812
